T^(1/3)	-Seebeck	-Seebeck	-Seebeck	-Seebeck	Independent Variable	Linear Fit of Vg=60 V	Independent Variable	Linear Fit of Vg=40 V	Independent Variable	Linear Fit of Vg=20 V	Independent Variable	Linear Fit of Vg=0 V
					5.0877129967064	3.32436478600722E-5	5.0877129967064	3.6484547653409E-5	5.0877129967064	4.15250661593762E-5	5.0877129967064	4.53103610111147E-5
					5.08887897411053	3.32835725247288E-5	5.08887897411053	3.65278091198731E-5	5.08887897411053	4.15720564339939E-5	5.08887897411053	4.536868246266E-5
					5.09004495151466	3.33234971893854E-5	5.09004495151466	3.65710705863373E-5	5.09004495151466	4.16190467086116E-5	5.09004495151466	4.54270039142053E-5
					5.0912109289188	3.3363421854042E-5	5.0912109289188	3.66143320528014E-5	5.0912109289188	4.16660369832293E-5	5.0912109289188	4.54853253657506E-5
					5.09237690632293	3.34033465186986E-5	5.09237690632293	3.66575935192655E-5	5.09237690632293	4.1713027257847E-5	5.09237690632293	4.55436468172959E-5
					5.09354288372706	3.34432711833552E-5	5.09354288372706	3.67008549857296E-5	5.09354288372706	4.17600175324647E-5	5.09354288372706	4.56019682688412E-5
					5.09470886113119	3.34831958480119E-5	5.09470886113119	3.67441164521937E-5	5.09470886113119	4.18070078070825E-5	5.09470886113119	4.56602897203865E-5
					5.09587483853533	3.35231205126685E-5	5.09587483853533	3.67873779186579E-5	5.09587483853533	4.18539980817002E-5	5.09587483853533	4.57186111719319E-5
					5.09704081593946	3.35630451773251E-5	5.09704081593946	3.6830639385122E-5	5.09704081593946	4.19009883563179E-5	5.09704081593946	4.57769326234772E-5
					5.09820679334359	3.36029698419817E-5	5.09820679334359	3.68739008515861E-5	5.09820679334359	4.19479786309356E-5	5.09820679334359	4.58352540750225E-5
					5.09937277074773	3.36428945066383E-5	5.09937277074773	3.69171623180502E-5	5.09937277074773	4.19949689055533E-5	5.09937277074773	4.58935755265678E-5
					5.10053874815186	3.3682819171295E-5	5.10053874815186	3.69604237845143E-5	5.10053874815186	4.2041959180171E-5	5.10053874815186	4.59518969781131E-5
					5.10170472555599	3.37227438359516E-5	5.10170472555599	3.70036852509785E-5	5.10170472555599	4.20889494547887E-5	5.10170472555599	4.60102184296584E-5
					5.10287070296013	3.37626685006082E-5	5.10287070296013	3.70469467174426E-5	5.10287070296013	4.21359397294065E-5	5.10287070296013	4.60685398812037E-5
					5.10403668036426	3.38025931652648E-5	5.10403668036426	3.70902081839067E-5	5.10403668036426	4.21829300040242E-5	5.10403668036426	4.6126861332749E-5
					5.10520265776839	3.38425178299214E-5	5.10520265776839	3.71334696503708E-5	5.10520265776839	4.22299202786419E-5	5.10520265776839	4.61851827842943E-5
					5.10636863517253	3.3882442494578E-5	5.10636863517253	3.71767311168349E-5	5.10636863517253	4.22769105532596E-5	5.10636863517253	4.62435042358396E-5
					5.10753461257666	3.39223671592347E-5	5.10753461257666	3.7219992583299E-5	5.10753461257666	4.23239008278773E-5	5.10753461257666	4.63018256873849E-5
					5.10870058998079	3.39622918238913E-5	5.10870058998079	3.72632540497632E-5	5.10870058998079	4.2370891102495E-5	5.10870058998079	4.63601471389303E-5
					5.10986656738493	3.40022164885479E-5	5.10986656738493	3.73065155162273E-5	5.10986656738493	4.24178813771127E-5	5.10986656738493	4.64184685904756E-5
					5.11103254478906	3.40421411532045E-5	5.11103254478906	3.73497769826914E-5	5.11103254478906	4.24648716517305E-5	5.11103254478906	4.64767900420209E-5
					5.11219852219319	3.40820658178611E-5	5.11219852219319	3.73930384491555E-5	5.11219852219319	4.25118619263482E-5	5.11219852219319	4.65351114935662E-5
					5.11336449959733	3.41219904825177E-5	5.11336449959733	3.74362999156197E-5	5.11336449959733	4.25588522009659E-5	5.11336449959733	4.65934329451115E-5
					5.11453047700146	3.41619151471744E-5	5.11453047700146	3.74795613820838E-5	5.11453047700146	4.26058424755836E-5	5.11453047700146	4.66517543966568E-5
					5.11569645440559	3.4201839811831E-5	5.11569645440559	3.75228228485479E-5	5.11569645440559	4.26528327502013E-5	5.11569645440559	4.67100758482021E-5
					5.11686243180972	3.42417644764876E-5	5.11686243180972	3.7566084315012E-5	5.11686243180972	4.2699823024819E-5	5.11686243180972	4.67683972997474E-5
					5.11802840921386	3.42816891411443E-5	5.11802840921386	3.76093457814762E-5	5.11802840921386	4.27468132994367E-5	5.11802840921386	4.68267187512928E-5
					5.11919438661799	3.43216138058009E-5	5.11919438661799	3.76526072479403E-5	5.11919438661799	4.27938035740544E-5	5.11919438661799	4.68850402028381E-5
					5.12036036402212	3.43615384704575E-5	5.12036036402212	3.76958687144044E-5	5.12036036402212	4.28407938486721E-5	5.12036036402212	4.69433616543834E-5
					5.12152634142626	3.44014631351141E-5	5.12152634142626	3.77391301808685E-5	5.12152634142626	4.28877841232899E-5	5.12152634142626	4.70016831059287E-5
					5.12269231883039	3.44413877997707E-5	5.12269231883039	3.77823916473326E-5	5.12269231883039	4.29347743979076E-5	5.12269231883039	4.70600045574739E-5
					5.12385829623452	3.44813124644273E-5	5.12385829623452	3.78256531137968E-5	5.12385829623452	4.29817646725253E-5	5.12385829623452	4.71183260090193E-5
					5.12502427363866	3.4521237129084E-5	5.12502427363866	3.78689145802609E-5	5.12502427363866	4.3028754947143E-5	5.12502427363866	4.71766474605646E-5
					5.12619025104279	3.45611617937406E-5	5.12619025104279	3.7912176046725E-5	5.12619025104279	4.30757452217607E-5	5.12619025104279	4.72349689121099E-5
					5.12735622844692	3.46010864583972E-5	5.12735622844692	3.79554375131891E-5	5.12735622844692	4.31227354963784E-5	5.12735622844692	4.72932903636552E-5
					5.12852220585106	3.46410111230538E-5	5.12852220585106	3.79986989796532E-5	5.12852220585106	4.31697257709961E-5	5.12852220585106	4.73516118152005E-5
					5.12968818325519	3.46809357877104E-5	5.12968818325519	3.80419604461174E-5	5.12968818325519	4.32167160456138E-5	5.12968818325519	4.74099332667458E-5
					5.13085416065932	3.47208604523671E-5	5.13085416065932	3.80852219125815E-5	5.13085416065932	4.32637063202316E-5	5.13085416065932	4.74682547182912E-5
					5.13202013806346	3.47607851170237E-5	5.13202013806346	3.81284833790456E-5	5.13202013806346	4.33106965948493E-5	5.13202013806346	4.75265761698364E-5
					5.13318611546759	3.48007097816803E-5	5.13318611546759	3.81717448455097E-5	5.13318611546759	4.3357686869467E-5	5.13318611546759	4.75848976213818E-5
					5.13435209287172	3.48406344463369E-5	5.13435209287172	3.82150063119738E-5	5.13435209287172	4.34046771440847E-5	5.13435209287172	4.76432190729271E-5
					5.13551807027585	3.48805591109935E-5	5.13551807027585	3.8258267778438E-5	5.13551807027585	4.34516674187024E-5	5.13551807027585	4.77015405244724E-5
					5.13668404767999	3.49204837756501E-5	5.13668404767999	3.83015292449021E-5	5.13668404767999	4.34986576933201E-5	5.13668404767999	4.77598619760177E-5
					5.13785002508412	3.49604084403068E-5	5.13785002508412	3.83447907113662E-5	5.13785002508412	4.35456479679378E-5	5.13785002508412	4.7818183427563E-5
					5.13901600248825	3.50003331049634E-5	5.13901600248825	3.83880521778303E-5	5.13901600248825	4.35926382425555E-5	5.13901600248825	4.78765048791083E-5
					5.14018197989239	3.504025776962E-5	5.14018197989239	3.84313136442945E-5	5.14018197989239	4.36396285171733E-5	5.14018197989239	4.79348263306536E-5
					5.14134795729652	3.50801824342766E-5	5.14134795729652	3.84745751107586E-5	5.14134795729652	4.3686618791791E-5	5.14134795729652	4.79931477821989E-5
					5.14251393470065	3.51201070989332E-5	5.14251393470065	3.85178365772227E-5	5.14251393470065	4.37336090664087E-5	5.14251393470065	4.80514692337442E-5
					5.14367991210479	3.51600317635898E-5	5.14367991210479	3.85610980436868E-5	5.14367991210479	4.37805993410264E-5	5.14367991210479	4.81097906852896E-5
					5.14484588950892	3.51999564282465E-5	5.14484588950892	3.8604359510151E-5	5.14484588950892	4.38275896156441E-5	5.14484588950892	4.81681121368348E-5
					5.14601186691305	3.52398810929031E-5	5.14601186691305	3.86476209766151E-5	5.14601186691305	4.38745798902618E-5	5.14601186691305	4.82264335883802E-5
					5.14717784431719	3.52798057575597E-5	5.14717784431719	3.86908824430792E-5	5.14717784431719	4.39215701648795E-5	5.14717784431719	4.82847550399254E-5
					5.14834382172132	3.53197304222163E-5	5.14834382172132	3.87341439095433E-5	5.14834382172132	4.39685604394972E-5	5.14834382172132	4.83430764914708E-5
					5.14950979912545	3.53596550868729E-5	5.14950979912545	3.87774053760074E-5	5.14950979912545	4.40155507141149E-5	5.14950979912545	4.84013979430161E-5
					5.15067577652959	3.53995797515296E-5	5.15067577652959	3.88206668424715E-5	5.15067577652959	4.40625409887326E-5	5.15067577652959	4.84597193945614E-5
					5.15184175393372	3.54395044161862E-5	5.15184175393372	3.88639283089356E-5	5.15184175393372	4.41095312633504E-5	5.15184175393372	4.85180408461067E-5
					5.15300773133785	3.54794290808428E-5	5.15300773133785	3.89071897753998E-5	5.15300773133785	4.41565215379681E-5	5.15300773133785	4.8576362297652E-5
					5.15417370874199	3.55193537454994E-5	5.15417370874199	3.89504512418639E-5	5.15417370874199	4.42035118125858E-5	5.15417370874199	4.86346837491973E-5
					5.15533968614612	3.5559278410156E-5	5.15533968614612	3.8993712708328E-5	5.15533968614612	4.42505020872035E-5	5.15533968614612	4.86930052007427E-5
					5.15650566355025	3.55992030748126E-5	5.15650566355025	3.90369741747922E-5	5.15650566355025	4.42974923618212E-5	5.15650566355025	4.87513266522879E-5
					5.15767164095438	3.56391277394693E-5	5.15767164095438	3.90802356412563E-5	5.15767164095438	4.43444826364389E-5	5.15767164095438	4.88096481038333E-5
					5.15883761835852	3.56790524041259E-5	5.15883761835852	3.91234971077204E-5	5.15883761835852	4.43914729110566E-5	5.15883761835852	4.88679695553785E-5
					5.16000359576265	3.57189770687825E-5	5.16000359576265	3.91667585741845E-5	5.16000359576265	4.44384631856744E-5	5.16000359576265	4.89262910069239E-5
					5.16116957316678	3.57589017334391E-5	5.16116957316678	3.92100200406486E-5	5.16116957316678	4.44854534602921E-5	5.16116957316678	4.89846124584692E-5
					5.16233555057092	3.57988263980958E-5	5.16233555057092	3.92532815071128E-5	5.16233555057092	4.45324437349098E-5	5.16233555057092	4.90429339100145E-5
					5.16350152797505	3.58387510627524E-5	5.16350152797505	3.92965429735769E-5	5.16350152797505	4.45794340095275E-5	5.16350152797505	4.91012553615598E-5
					5.16466750537918	3.5878675727409E-5	5.16466750537918	3.9339804440041E-5	5.16466750537918	4.46264242841452E-5	5.16466750537918	4.91595768131051E-5
					5.16583348278332	3.59186003920656E-5	5.16583348278332	3.93830659065051E-5	5.16583348278332	4.46734145587629E-5	5.16583348278332	4.92178982646504E-5
					5.16699946018745	3.59585250567222E-5	5.16699946018745	3.94263273729692E-5	5.16699946018745	4.47204048333806E-5	5.16699946018745	4.92762197161957E-5
					5.16816543759158	3.59984497213788E-5	5.16816543759158	3.94695888394334E-5	5.16816543759158	4.47673951079983E-5	5.16816543759158	4.9334541167741E-5
					5.16933141499572	3.60383743860354E-5	5.16933141499572	3.95128503058975E-5	5.16933141499572	4.4814385382616E-5	5.16933141499572	4.93928626192863E-5
					5.17049739239985	3.60782990506921E-5	5.17049739239985	3.95561117723616E-5	5.17049739239985	4.48613756572338E-5	5.17049739239985	4.94511840708317E-5
					5.17166336980398	3.61182237153487E-5	5.17166336980398	3.95993732388257E-5	5.17166336980398	4.49083659318515E-5	5.17166336980398	4.95095055223769E-5
					5.17282934720811	3.61581483800053E-5	5.17282934720811	3.96426347052898E-5	5.17282934720811	4.49553562064692E-5	5.17282934720811	4.95678269739223E-5
					5.17399532461225	3.61980730446619E-5	5.17399532461225	3.9685896171754E-5	5.17399532461225	4.50023464810869E-5	5.17399532461225	4.96261484254675E-5
					5.17516130201638	3.62379977093186E-5	5.17516130201638	3.97291576382181E-5	5.17516130201638	4.50493367557046E-5	5.17516130201638	4.96844698770129E-5
					5.17632727942051	3.62779223739752E-5	5.17632727942051	3.97724191046822E-5	5.17632727942051	4.50963270303223E-5	5.17632727942051	4.97427913285582E-5
					5.17749325682465	3.63178470386318E-5	5.17749325682465	3.98156805711463E-5	5.17749325682465	4.514331730494E-5	5.17749325682465	4.98011127801035E-5
					5.17865923422878	3.63577717032884E-5	5.17865923422878	3.98589420376104E-5	5.17865923422878	4.51903075795578E-5	5.17865923422878	4.98594342316488E-5
					5.17982521163291	3.6397696367945E-5	5.17982521163291	3.99022035040746E-5	5.17982521163291	4.52372978541755E-5	5.17982521163291	4.99177556831941E-5
					5.18099118903705	3.64376210326017E-5	5.18099118903705	3.99454649705387E-5	5.18099118903705	4.52842881287932E-5	5.18099118903705	4.99760771347394E-5
					5.18215716644118	3.64775456972583E-5	5.18215716644118	3.99887264370028E-5	5.18215716644118	4.53312784034109E-5	5.18215716644118	5.00343985862847E-5
					5.18332314384531	3.65174703619149E-5	5.18332314384531	4.00319879034669E-5	5.18332314384531	4.53782686780286E-5	5.18332314384531	5.009272003783E-5
					5.18448912124945	3.65573950265715E-5	5.18448912124945	4.00752493699311E-5	5.18448912124945	4.54252589526463E-5	5.18448912124945	5.01510414893754E-5
					5.18565509865358	3.65973196912281E-5	5.18565509865358	4.01185108363952E-5	5.18565509865358	4.5472249227264E-5	5.18565509865358	5.02093629409207E-5
					5.18682107605771	3.66372443558847E-5	5.18682107605771	4.01617723028593E-5	5.18682107605771	4.55192395018818E-5	5.18682107605771	5.0267684392466E-5
					5.18798705346185	3.66771690205414E-5	5.18798705346185	4.02050337693234E-5	5.18798705346185	4.55662297764995E-5	5.18798705346185	5.03260058440113E-5
					5.18915303086598	3.6717093685198E-5	5.18915303086598	4.02482952357876E-5	5.18915303086598	4.56132200511172E-5	5.18915303086598	5.03843272955566E-5
					5.19031900827011	3.67570183498546E-5	5.19031900827011	4.02915567022517E-5	5.19031900827011	4.56602103257349E-5	5.19031900827011	5.04426487471019E-5
					5.19148498567425	3.67969430145112E-5	5.19148498567425	4.03348181687158E-5	5.19148498567425	4.57072006003526E-5	5.19148498567425	5.05009701986472E-5
					5.19265096307838	3.68368676791678E-5	5.19265096307838	4.03780796351799E-5	5.19265096307838	4.57541908749703E-5	5.19265096307838	5.05592916501925E-5
					5.19381694048251	3.68767923438245E-5	5.19381694048251	4.0421341101644E-5	5.19381694048251	4.5801181149588E-5	5.19381694048251	5.06176131017378E-5
					5.19498291788664	3.69167170084811E-5	5.19498291788664	4.04646025681081E-5	5.19498291788664	4.58481714242057E-5	5.19498291788664	5.06759345532831E-5
					5.19614889529078	3.69566416731377E-5	5.19614889529078	4.05078640345723E-5	5.19614889529078	4.58951616988234E-5	5.19614889529078	5.07342560048284E-5
					5.19731487269491	3.69965663377943E-5	5.19731487269491	4.05511255010364E-5	5.19731487269491	4.59421519734412E-5	5.19731487269491	5.07925774563738E-5
					5.19848085009904	3.70364910024509E-5	5.19848085009904	4.05943869675005E-5	5.19848085009904	4.59891422480589E-5	5.19848085009904	5.08508989079191E-5
					5.19964682750318	3.70764156671075E-5	5.19964682750318	4.06376484339646E-5	5.19964682750318	4.60361325226766E-5	5.19964682750318	5.09092203594644E-5
					5.20081280490731	3.71163403317642E-5	5.20081280490731	4.06809099004288E-5	5.20081280490731	4.60831227972943E-5	5.20081280490731	5.09675418110097E-5
					5.20197878231144	3.71562649964208E-5	5.20197878231144	4.07241713668929E-5	5.20197878231144	4.6130113071912E-5	5.20197878231144	5.1025863262555E-5
					5.20314475971558	3.71961896610774E-5	5.20314475971558	4.0767432833357E-5	5.20314475971558	4.61771033465297E-5	5.20314475971558	5.10841847141003E-5
					5.20431073711971	3.7236114325734E-5	5.20431073711971	4.08106942998211E-5	5.20431073711971	4.62240936211474E-5	5.20431073711971	5.11425061656456E-5
					5.20547671452384	3.72760389903906E-5	5.20547671452384	4.08539557662852E-5	5.20547671452384	4.62710838957651E-5	5.20547671452384	5.12008276171909E-5
					5.20664269192798	3.73159636550473E-5	5.20664269192798	4.08972172327494E-5	5.20664269192798	4.63180741703829E-5	5.20664269192798	5.12591490687363E-5
					5.20780866933211	3.73558883197039E-5	5.20780866933211	4.09404786992135E-5	5.20780866933211	4.63650644450006E-5	5.20780866933211	5.13174705202816E-5
					5.20897464673624	3.73958129843605E-5	5.20897464673624	4.09837401656776E-5	5.20897464673624	4.64120547196183E-5	5.20897464673624	5.13757919718269E-5
					5.21014062414038	3.74357376490171E-5	5.21014062414038	4.10270016321417E-5	5.21014062414038	4.6459044994236E-5	5.21014062414038	5.14341134233722E-5
					5.21130660154451	3.74756623136737E-5	5.21130660154451	4.10702630986058E-5	5.21130660154451	4.65060352688537E-5	5.21130660154451	5.14924348749175E-5
					5.21247257894864	3.75155869783303E-5	5.21247257894864	4.111352456507E-5	5.21247257894864	4.65530255434714E-5	5.21247257894864	5.15507563264628E-5
					5.21363855635278	3.7555511642987E-5	5.21363855635278	4.11567860315341E-5	5.21363855635278	4.66000158180891E-5	5.21363855635278	5.16090777780081E-5
					5.21480453375691	3.75954363076436E-5	5.21480453375691	4.12000474979982E-5	5.21480453375691	4.66470060927068E-5	5.21480453375691	5.16673992295534E-5
					5.21597051116104	3.76353609723002E-5	5.21597051116104	4.12433089644623E-5	5.21597051116104	4.66939963673245E-5	5.21597051116104	5.17257206810987E-5
					5.21713648856517	3.76752856369568E-5	5.21713648856517	4.12865704309264E-5	5.21713648856517	4.67409866419422E-5	5.21713648856517	5.1784042132644E-5
					5.21830246596931	3.77152103016134E-5	5.21830246596931	4.13298318973905E-5	5.21830246596931	4.67879769165599E-5	5.21830246596931	5.18423635841893E-5
					5.21946844337344	3.77551349662701E-5	5.21946844337344	4.13730933638547E-5	5.21946844337344	4.68349671911777E-5	5.21946844337344	5.19006850357346E-5
					5.22063442077757	3.77950596309267E-5	5.22063442077757	4.14163548303188E-5	5.22063442077757	4.68819574657954E-5	5.22063442077757	5.195900648728E-5
					5.22180039818171	3.78349842955833E-5	5.22180039818171	4.14596162967829E-5	5.22180039818171	4.69289477404131E-5	5.22180039818171	5.20173279388253E-5
					5.22296637558584	3.78749089602399E-5	5.22296637558584	4.15028777632471E-5	5.22296637558584	4.69759380150308E-5	5.22296637558584	5.20756493903706E-5
					5.22413235298997	3.79148336248965E-5	5.22413235298997	4.15461392297112E-5	5.22413235298997	4.70229282896485E-5	5.22413235298997	5.21339708419159E-5
					5.22529833039411	3.79547582895531E-5	5.22529833039411	4.15894006961753E-5	5.22529833039411	4.70699185642662E-5	5.22529833039411	5.21922922934612E-5
					5.22646430779824	3.79946829542098E-5	5.22646430779824	4.16326621626394E-5	5.22646430779824	4.71169088388839E-5	5.22646430779824	5.22506137450065E-5
					5.22763028520237	3.80346076188664E-5	5.22763028520237	4.16759236291035E-5	5.22763028520237	4.71638991135016E-5	5.22763028520237	5.23089351965518E-5
					5.22879626260651	3.8074532283523E-5	5.22879626260651	4.17191850955677E-5	5.22879626260651	4.72108893881194E-5	5.22879626260651	5.23672566480971E-5
					5.22996224001064	3.81144569481796E-5	5.22996224001064	4.17624465620318E-5	5.22996224001064	4.72578796627371E-5	5.22996224001064	5.24255780996424E-5
					5.23112821741477	3.81543816128363E-5	5.23112821741477	4.18057080284959E-5	5.23112821741477	4.73048699373548E-5	5.23112821741477	5.24838995511877E-5
					5.23229419481891	3.81943062774929E-5	5.23229419481891	4.184896949496E-5	5.23229419481891	4.73518602119725E-5	5.23229419481891	5.2542221002733E-5
					5.23346017222304	3.82342309421495E-5	5.23346017222304	4.18922309614241E-5	5.23346017222304	4.73988504865902E-5	5.23346017222304	5.26005424542784E-5
					5.23462614962717	3.82741556068061E-5	5.23462614962717	4.19354924278883E-5	5.23462614962717	4.74458407612079E-5	5.23462614962717	5.26588639058236E-5
					5.2357921270313	3.83140802714627E-5	5.2357921270313	4.19787538943524E-5	5.2357921270313	4.74928310358256E-5	5.2357921270313	5.2717185357369E-5
					5.23695810443544	3.83540049361193E-5	5.23695810443544	4.20220153608165E-5	5.23695810443544	4.75398213104434E-5	5.23695810443544	5.27755068089142E-5
					5.23812408183957	3.8393929600776E-5	5.23812408183957	4.20652768272806E-5	5.23812408183957	4.75868115850611E-5	5.23812408183957	5.28338282604596E-5
					5.2392900592437	3.84338542654326E-5	5.2392900592437	4.21085382937447E-5	5.2392900592437	4.76338018596788E-5	5.2392900592437	5.28921497120049E-5
					5.24045603664784	3.84737789300892E-5	5.24045603664784	4.21517997602089E-5	5.24045603664784	4.76807921342965E-5	5.24045603664784	5.29504711635502E-5
					5.24162201405197	3.85137035947458E-5	5.24162201405197	4.2195061226673E-5	5.24162201405197	4.77277824089142E-5	5.24162201405197	5.30087926150955E-5
					5.2427879914561	3.85536282594024E-5	5.2427879914561	4.22383226931371E-5	5.2427879914561	4.77747726835319E-5	5.2427879914561	5.30671140666409E-5
					5.24395396886024	3.85935529240591E-5	5.24395396886024	4.22815841596012E-5	5.24395396886024	4.78217629581496E-5	5.24395396886024	5.31254355181861E-5
					5.24511994626437	3.86334775887157E-5	5.24511994626437	4.23248456260654E-5	5.24511994626437	4.78687532327673E-5	5.24511994626437	5.31837569697315E-5
					5.2462859236685	3.86734022533723E-5	5.2462859236685	4.23681070925295E-5	5.2462859236685	4.7915743507385E-5	5.2462859236685	5.32420784212767E-5
					5.24745190107264	3.87133269180289E-5	5.24745190107264	4.24113685589936E-5	5.24745190107264	4.79627337820028E-5	5.24745190107264	5.33003998728221E-5
					5.24861787847677	3.87532515826855E-5	5.24861787847677	4.24546300254577E-5	5.24861787847677	4.80097240566205E-5	5.24861787847677	5.33587213243674E-5
					5.2497838558809	3.87931762473421E-5	5.2497838558809	4.24978914919218E-5	5.2497838558809	4.80567143312382E-5	5.2497838558809	5.34170427759127E-5
					5.25094983328504	3.88331009119988E-5	5.25094983328504	4.2541152958386E-5	5.25094983328504	4.81037046058559E-5	5.25094983328504	5.3475364227458E-5
					5.25211581068917	3.88730255766554E-5	5.25211581068917	4.25844144248501E-5	5.25211581068917	4.81506948804736E-5	5.25211581068917	5.35336856790033E-5
					5.2532817880933	3.8912950241312E-5	5.2532817880933	4.26276758913142E-5	5.2532817880933	4.81976851550913E-5	5.2532817880933	5.35920071305486E-5
					5.25444776549744	3.89528749059686E-5	5.25444776549744	4.26709373577783E-5	5.25444776549744	4.8244675429709E-5	5.25444776549744	5.36503285820939E-5
					5.25561374290157	3.89927995706252E-5	5.25561374290157	4.27141988242425E-5	5.25561374290157	4.82916657043268E-5	5.25561374290157	5.37086500336392E-5
					5.2567797203057	3.90327242352819E-5	5.2567797203057	4.27574602907066E-5	5.2567797203057	4.83386559789445E-5	5.2567797203057	5.37669714851845E-5
					5.25794569770983	3.90726488999385E-5	5.25794569770983	4.28007217571707E-5	5.25794569770983	4.83856462535622E-5	5.25794569770983	5.38252929367299E-5
					5.25911167511397	3.91125735645951E-5	5.25911167511397	4.28439832236348E-5	5.25911167511397	4.84326365281799E-5	5.25911167511397	5.38836143882751E-5
					5.2602776525181	3.91524982292517E-5	5.2602776525181	4.28872446900989E-5	5.2602776525181	4.84796268027976E-5	5.2602776525181	5.39419358398205E-5
					5.26144362992223	3.91924228939083E-5	5.26144362992223	4.2930506156563E-5	5.26144362992223	4.85266170774153E-5	5.26144362992223	5.40002572913657E-5
					5.26260960732637	3.92323475585649E-5	5.26260960732637	4.29737676230272E-5	5.26260960732637	4.8573607352033E-5	5.26260960732637	5.40585787429111E-5
					5.2637755847305	3.92722722232216E-5	5.2637755847305	4.30170290894913E-5	5.2637755847305	4.86205976266508E-5	5.2637755847305	5.41169001944564E-5
					5.26494156213463	3.93121968878782E-5	5.26494156213463	4.30602905559554E-5	5.26494156213463	4.86675879012685E-5	5.26494156213463	5.41752216460017E-5
					5.26610753953877	3.93521215525348E-5	5.26610753953877	4.31035520224195E-5	5.26610753953877	4.87145781758862E-5	5.26610753953877	5.4233543097547E-5
					5.2672735169429	3.93920462171914E-5	5.2672735169429	4.31468134888837E-5	5.2672735169429	4.87615684505039E-5	5.2672735169429	5.42918645490923E-5
					5.26843949434703	3.9431970881848E-5	5.26843949434703	4.31900749553478E-5	5.26843949434703	4.88085587251216E-5	5.26843949434703	5.43501860006376E-5
					5.26960547175117	3.94718955465047E-5	5.26960547175117	4.32333364218119E-5	5.26960547175117	4.88555489997393E-5	5.26960547175117	5.44085074521829E-5
					5.2707714491553	3.95118202111613E-5	5.2707714491553	4.3276597888276E-5	5.2707714491553	4.8902539274357E-5	5.2707714491553	5.44668289037282E-5
					5.27193742655943	3.95517448758179E-5	5.27193742655943	4.33198593547401E-5	5.27193742655943	4.89495295489747E-5	5.27193742655943	5.45251503552735E-5
					5.27310340396357	3.95916695404745E-5	5.27310340396357	4.33631208212043E-5	5.27310340396357	4.89965198235924E-5	5.27310340396357	5.45834718068189E-5
					5.2742693813677	3.96315942051312E-5	5.2742693813677	4.34063822876684E-5	5.2742693813677	4.90435100982102E-5	5.2742693813677	5.46417932583642E-5
					5.27543535877183	3.96715188697878E-5	5.27543535877183	4.34496437541325E-5	5.27543535877183	4.90905003728279E-5	5.27543535877183	5.47001147099095E-5
					5.27660133617596	3.97114435344444E-5	5.27660133617596	4.34929052205966E-5	5.27660133617596	4.91374906474456E-5	5.27660133617596	5.47584361614548E-5
					5.2777673135801	3.9751368199101E-5	5.2777673135801	4.35361666870607E-5	5.2777673135801	4.91844809220633E-5	5.2777673135801	5.48167576130001E-5
					5.27893329098423	3.97912928637576E-5	5.27893329098423	4.35794281535249E-5	5.27893329098423	4.9231471196681E-5	5.27893329098423	5.48750790645454E-5
					5.28009926838836	3.98312175284142E-5	5.28009926838836	4.3622689619989E-5	5.28009926838836	4.92784614712987E-5	5.28009926838836	5.49334005160907E-5
					5.2812652457925	3.98711421930708E-5	5.2812652457925	4.36659510864531E-5	5.2812652457925	4.93254517459164E-5	5.2812652457925	5.4991721967636E-5
					5.28243122319663	3.99110668577275E-5	5.28243122319663	4.37092125529172E-5	5.28243122319663	4.93724420205341E-5	5.28243122319663	5.50500434191813E-5
					5.28359720060076	3.99509915223841E-5	5.28359720060076	4.37524740193813E-5	5.28359720060076	4.94194322951518E-5	5.28359720060076	5.51083648707266E-5
					5.2847631780049	3.99909161870407E-5	5.2847631780049	4.37957354858455E-5	5.2847631780049	4.94664225697695E-5	5.2847631780049	5.5166686322272E-5
					5.28592915540903	4.00308408516973E-5	5.28592915540903	4.38389969523096E-5	5.28592915540903	4.95134128443873E-5	5.28592915540903	5.52250077738173E-5
					5.28709513281316	4.0070765516354E-5	5.28709513281316	4.38822584187737E-5	5.28709513281316	4.9560403119005E-5	5.28709513281316	5.52833292253626E-5
					5.2882611102173	4.01106901810106E-5	5.2882611102173	4.39255198852379E-5	5.2882611102173	4.96073933936227E-5	5.2882611102173	5.53416506769079E-5
					5.28942708762143	4.01506148456672E-5	5.28942708762143	4.3968781351702E-5	5.28942708762143	4.96543836682404E-5	5.28942708762143	5.53999721284532E-5
					5.29059306502556	4.01905395103238E-5	5.29059306502556	4.40120428181661E-5	5.29059306502556	4.97013739428581E-5	5.29059306502556	5.54582935799985E-5
					5.2917590424297	4.02304641749804E-5	5.2917590424297	4.40553042846302E-5	5.2917590424297	4.97483642174758E-5	5.2917590424297	5.55166150315438E-5
					5.29292501983383	4.0270388839637E-5	5.29292501983383	4.40985657510943E-5	5.29292501983383	4.97953544920935E-5	5.29292501983383	5.55749364830891E-5
					5.29409099723796	4.03103135042937E-5	5.29409099723796	4.41418272175584E-5	5.29409099723796	4.98423447667112E-5	5.29409099723796	5.56332579346344E-5
					5.2952569746421	4.03502381689503E-5	5.2952569746421	4.41850886840226E-5	5.2952569746421	4.9889335041329E-5	5.2952569746421	5.56915793861798E-5
					5.29642295204623	4.03901628336069E-5	5.29642295204623	4.42283501504867E-5	5.29642295204623	4.99363253159467E-5	5.29642295204623	5.57499008377251E-5
